,Open,High,Low,Close,Volume,compound,negative,neutral,positive
2006-05-11,2.5282139999999997,2.53,2.4125,2.433929,812688800.0,0.9968,0.08,0.802,0.118
2006-05-12,2.4232139999999998,2.453214,2.387857,2.417857,641774000.0,-0.9971,0.161,0.748,0.091
2006-05-15,2.406071,2.442143,2.3971430000000002,2.421071,529177600.0,-0.9985,0.169,0.755,0.077
2006-05-16,2.432143,2.4375,2.3125,2.3207139999999997,936740000.0,-0.9962,0.134,0.793,0.073
2006-05-17,2.311071,2.346429,2.288214,2.330714,754194000.0,-0.9941,0.134,0.788,0.078
2006-05-18,2.345714,2.366429,2.254286,2.2564290000000002,658442400.0,-0.9952,0.109,0.823,0.068
2006-05-19,2.259286,2.317143,2.2435709999999998,2.303929,985866000.0,-0.9955,0.148,0.765,0.086
2006-05-22,2.281071,2.285357,2.2417860000000003,2.2635709999999998,718975600.0,-0.9978,0.164,0.75,0.086
2006-05-23,2.3164290000000003,2.328214,2.25,2.255357,694414000.0,-0.9956,0.123,0.824,0.054
2006-05-24,2.249643,2.273214,2.198571,2.262143,916031200.0,-0.9979,0.148,0.776,0.076
2006-05-25,2.295,2.301786,2.260357,2.2975,463372000.0,-0.9966,0.133,0.782,0.085
2006-05-26,2.296786,2.305714,2.255,2.269643,432950000.0,-0.996,0.156,0.767,0.078
2006-05-30,2.260357,2.260714,2.186429,2.186429,563402000.0,-0.8973,0.126,0.757,0.116
2006-05-31,2.205714,2.206786,2.096071,2.134643,1280977600.0,-0.9813,0.108,0.814,0.078
2006-06-01,2.1375,2.224286,2.125714,2.220357,942508000.0,-0.9957,0.132,0.776,0.091
2006-06-02,2.249643,2.253571,2.174286,2.202143,685787200.0,-0.9982,0.19,0.714,0.095
2006-06-05,2.183929,2.183929,2.141786,2.142857,605785600.0,-0.9926,0.118,0.817,0.065
2006-06-06,2.150714,2.1653569999999998,2.103929,2.132857,726037200.0,-0.9965,0.13,0.801,0.069
2006-06-07,2.146429,2.157143,2.083929,2.091429,750506400.0,-0.9978,0.145,0.797,0.059
2006-06-08,2.087143,2.176071,2.041071,2.17,1397482800.0,-0.9859,0.111,0.808,0.081
2006-06-09,2.185,2.198571,2.1107139999999998,2.115714,775838000.0,-0.9977,0.145,0.782,0.072
2006-06-12,2.121429,2.1332139999999997,2.0342860000000003,2.035714,717785600.0,-0.9986,0.192,0.738,0.07
2006-06-13,2.0575,2.1107139999999998,2.048571,2.083214,1080643200.0,-0.9992,0.179,0.749,0.072
2006-06-14,2.081429,2.099286,2.024643,2.0575,878136000.0,-0.9944,0.12,0.82,0.06
2006-06-15,2.0464290000000003,2.133571,2.026786,2.120714,1190383600.0,-0.9966,0.148,0.765,0.087
2006-06-16,2.105714,2.113929,2.0542860000000003,2.055714,838101600.0,-0.9907,0.117,0.813,0.07
2006-06-19,2.065357,2.077857,2.035714,2.042857,704575200.0,-0.9975,0.143,0.788,0.069
2006-06-20,2.0575,2.083929,2.046071,2.0525,672974400.0,-0.9993,0.178,0.761,0.061
2006-06-21,2.062143,2.0967860000000003,2.0464290000000003,2.0664290000000003,863296000.0,-0.9953,0.135,0.797,0.068
2006-06-22,2.0785709999999997,2.133929,2.073929,2.127857,965633200.0,-0.9977,0.162,0.748,0.09
2006-06-23,2.132857,2.148929,2.0975,2.101071,660203600.0,-0.9973,0.151,0.781,0.068
2006-06-26,2.113214,2.114286,2.0846430000000002,2.106786,466536000.0,-0.9974,0.153,0.783,0.064
2006-06-27,2.110357,2.115,2.05,2.051071,550611600.0,-0.9904,0.123,0.79,0.087
2006-06-28,2.046071,2.0464290000000003,1.9789290000000002,2.000714,850704400.0,-0.9984,0.139,0.809,0.052
2006-06-29,2.027143,2.110357,2.013929,2.106071,873398400.0,-0.9921,0.135,0.782,0.083
2006-06-30,2.0567860000000002,2.0625,2.017857,2.045357,739695600.0,-0.9974,0.152,0.794,0.055
2006-07-03,2.0542860000000003,2.077857,2.047857,2.069643,194770800.0,-0.9984,0.156,0.781,0.063
2006-07-05,2.041071,2.057143,2.02,2.035714,518240800.0,-0.9948,0.104,0.852,0.044
2006-07-06,2.038929,2.05,1.986071,1.991786,633208800.0,-0.9982,0.166,0.775,0.059
2006-07-07,1.981429,2.019643,1.9525,1.9785709999999999,799360800.0,-0.9976,0.128,0.813,0.058
2006-07-10,1.989286,2.0175,1.9464290000000002,1.964286,529345600.0,-0.9935,0.139,0.785,0.076
2006-07-11,1.968214,1.999643,1.9475,1.9875,825022800.0,-0.9963,0.12,0.825,0.055
2006-07-12,1.970357,1.9728569999999999,1.89,1.891429,927329200.0,-0.998,0.152,0.765,0.083
2006-07-13,1.858214,1.932857,1.836071,1.8660709999999998,1249906000.0,-0.9982,0.196,0.685,0.119
2006-07-14,1.875,1.888929,1.7914290000000002,1.8096430000000001,993036800.0,-0.9968,0.143,0.78,0.076
2006-07-17,1.8475,1.896786,1.844643,1.870357,1024542400.0,-0.9894,0.134,0.78,0.086
2006-07-18,1.898571,1.923214,1.8517860000000002,1.889286,1000448400.0,-0.99,0.107,0.829,0.063
2006-07-19,1.891429,1.967143,1.87,1.932143,1390743200.0,-0.9986,0.132,0.826,0.042
2006-07-20,2.177143,2.199643,2.132857,2.160714,1972146400.0,0.6679,0.126,0.744,0.13
2006-07-21,2.136429,2.183929,2.13,2.168571,891892400.0,-0.9987,0.184,0.751,0.065
2006-07-24,2.187857,2.217857,2.158214,2.193571,722856400.0,-0.838,0.105,0.8,0.096
2006-07-25,2.206429,2.2175,2.170714,2.211786,589069600.0,-0.9808,0.127,0.774,0.099
2006-07-26,2.214286,2.3085709999999997,2.202857,2.281071,898427600.0,-0.9952,0.14,0.781,0.079
2006-07-27,2.303571,2.322143,2.245,2.2642860000000002,735044800.0,-0.9983,0.165,0.745,0.09
2006-07-28,2.283571,2.345714,2.267857,2.3425,691507600.0,-0.931,0.125,0.756,0.119
2006-07-31,2.386786,2.4510709999999998,2.367143,2.427143,892841600.0,-0.9987,0.182,0.76,0.058
2006-08-01,2.400714,2.426071,2.355,2.399286,711765600.0,-0.9993,0.197,0.723,0.08
2006-08-02,2.416071,2.452857,2.4110709999999997,2.434286,550768400.0,-0.989,0.108,0.824,0.068
2006-08-03,2.425357,2.5,2.421786,2.485357,841044400.0,-0.9988,0.145,0.813,0.042
2006-08-04,2.394643,2.450357,2.32,2.439286,1852866400.0,-0.9988,0.159,0.779,0.062
2006-08-07,2.418571,2.4857139999999998,2.368214,2.400357,1245512800.0,-0.9981,0.174,0.729,0.097
2006-08-08,2.396071,2.396786,2.303929,2.313571,997864000.0,-0.9936,0.12,0.813,0.067
2006-08-09,2.336786,2.342857,2.2642860000000002,2.271071,955838800.0,-0.9987,0.148,0.775,0.077
2006-08-10,2.258929,2.3146430000000002,2.239286,2.288214,697760000.0,-0.9908,0.1,0.824,0.076
2006-08-11,2.2582139999999997,2.2903569999999998,2.235,2.273214,777529200.0,-0.998,0.144,0.776,0.08
2006-08-14,2.2875,2.329286,2.271429,2.283571,717620400.0,-0.9704,0.117,0.788,0.095
2006-08-15,2.333571,2.375,2.314286,2.373214,861352800.0,-0.669,0.106,0.779,0.115
2006-08-16,2.396429,2.4310709999999998,2.368929,2.427857,781284000.0,-0.7241,0.079,0.836,0.085
2006-08-17,2.428571,2.452143,2.399286,2.413929,581148400.0,-0.9992,0.174,0.738,0.087
2006-08-18,2.418214,2.442857,2.402143,2.425357,536354000.0,-0.9663,0.109,0.798,0.092
2006-08-21,2.403571,2.403929,2.3625,2.3771430000000002,526226400.0,0.9758,0.095,0.789,0.117
2006-08-22,2.3814290000000002,2.44,2.375,2.415,576968000.0,0.8779,0.058,0.87,0.072
2006-08-23,2.428571,2.4517860000000002,2.390714,2.403929,536258800.0,-0.9947,0.117,0.806,0.077
2006-08-24,2.424643,2.4353569999999998,2.3667860000000003,2.421786,655191600.0,-0.9984,0.159,0.749,0.093
2006-08-25,2.405,2.466071,2.403929,2.455357,543958800.0,-0.997,0.135,0.79,0.075
2006-08-28,2.446429,2.450357,2.3814290000000002,2.392143,738161200.0,-0.997,0.147,0.771,0.082
2006-08-29,2.3925,2.402143,2.325714,2.374286,947332400.0,-0.9882,0.11,0.809,0.081
2006-08-30,2.405,2.422143,2.3814290000000002,2.391429,680142400.0,-0.9982,0.144,0.771,0.085
2006-08-31,2.402857,2.439286,2.3807139999999998,2.4232139999999998,574697200.0,-0.998,0.129,0.82,0.052
2006-09-01,2.4457139999999997,2.4517860000000002,2.422143,2.442143,408494800.0,-0.9846,0.123,0.776,0.101
2006-09-05,2.463214,2.553571,2.448214,2.552857,1012457600.0,-0.9954,0.121,0.8,0.079
2006-09-06,2.538571,2.5603569999999998,2.489286,2.501071,974103200.0,0.9517,0.114,0.76,0.126
2006-09-07,2.521429,2.624286,2.508929,2.6,1267957600.0,-0.9992,0.177,0.746,0.077
2006-09-08,2.620357,2.6275,2.5682139999999998,2.59,895921600.0,-0.9965,0.131,0.8,0.069
2006-09-11,2.586786,2.6332139999999997,2.550714,2.589286,949124400.0,-0.9929,0.121,0.804,0.075
2006-09-12,2.600357,2.623214,2.551786,2.593929,1684687200.0,-0.9845,0.12,0.789,0.091
2006-09-13,2.601786,2.654286,2.582143,2.65,1146138000.0,-0.9134,0.104,0.801,0.095
2006-09-14,2.632857,2.666786,2.623571,2.648929,801729600.0,-0.9987,0.144,0.797,0.06
2006-09-15,2.664286,2.677857,2.6175,2.646429,981853600.0,-0.9985,0.14,0.801,0.059
2006-09-18,2.635714,2.673571,2.617857,2.638929,705278000.0,-0.9899,0.119,0.788,0.093
2006-09-19,2.646429,2.655714,2.6,2.634643,710049200.0,-0.9978,0.134,0.796,0.07
2006-09-20,2.656429,2.702857,2.650714,2.687857,822791200.0,-0.9955,0.116,0.818,0.066
2006-09-21,2.6875,2.716429,2.643571,2.666071,794124800.0,-0.9913,0.136,0.76,0.104
2006-09-22,2.653571,2.655,2.592143,2.607143,665112000.0,0.9566,0.082,0.804,0.114
2006-09-25,2.636071,2.709286,2.632857,2.705357,858992400.0,-0.9043,0.092,0.814,0.094
2006-09-26,2.720714,2.777857,2.717857,2.771786,1102948000.0,-0.9465,0.103,0.811,0.086
2006-09-27,2.756071,2.766786,2.707857,2.728929,810373200.0,-0.9937,0.138,0.772,0.09
2006-09-28,2.750714,2.767143,2.7125,2.750357,723609600.0,-0.9971,0.13,0.805,0.065
2006-09-29,2.7539290000000003,2.768571,2.738571,2.749286,405812400.0,-0.9818,0.133,0.753,0.114
2006-10-02,2.682143,2.7096430000000002,2.653571,2.673571,712639200.0,-0.9863,0.113,0.813,0.075
